"4","39.41","-88.79","IL","Shelbyville"
"4","40.28","-86.47","IN","Clinton"
"4","39.64","-85.14","IN","Connersville"
"4","40.04","-86.9","IN","Crawfordsville"
"4","38.39","-86.93","IN","Jasper"
"4","39.8","-85.52","IN","Knightstown"
"4","41.61","-86.72","IN","La Porte"
"4","38.13","-87.94","IN","New Harmony"
"4","40.43","-84.97","IN","Portland"
"4","38.35","-87.57","IN","Princeton"
"4","39.12","-86.98","IN","Worthington"
"4","37.57","-83.71","KY","Beattyville"
"4","37.47","-83.68","KY","Booneville"
"4","37.73","-83.55","KY","Campton"
"4","37.54","-88.06","KY","Caseyville"
"4","37.1","-85.3","KY","Columbia"
"4","36.98","-85.61","KY","Edmonton"
"4","38.2","-84.81","KY","Frankfort"
"4","37","-85.91","KY","Glasgow"
"4","37.48","-86.33","KY","Grayson"
"4","37.26","-85.5","KY","Greensburg"
"4","37.76","-84.84","KY","Harrodsburg"
"4","37.57","-85.74","KY","Hodgenville"
"4","37.6","-84.52","KY","Hyattsville"
"4","38.04","-84.89","KY","Lawrenceburg"
"4","37.48","-86.29","KY","Leitchfield"
"4","38.05","-84.5","KY","Lexington"
"4","37.15","-83.76","KY","Manchester"
"4","37.27","-87.18","KY","Morehead"
"4","38.26","-82.9","KY","Mount Savage"
"4","38.06","-83.94","KY","Mount Sterling"
"4","37.88","-84.57","KY","Nicholasville"
"4","37.48","-82.52","KY","Pikeville"
"4","37.53","-84.08","KY","Sand Spring"
"4","42.07","-72.42","MA","Long Meadow"
"4","38.27","-76.07","MD","Bishops Head"
"4","39.33","-77.67","MD","Knoxville"
"4","39.44","-77.55","MD","Middletown"
"4","38.56","-76.57","MD","Rose Hill"
"4","39.65","-77.57","MD","Smithsburg"
"4","36.88","-89.93","MO","Bloomfield"
"4","34.31","-89.95","MS","Batesville"
"4","34.36","-89.52","MS","Oxford"
"4","35.91","-79.05","NC","Chapel Hill"
"4","35.22","-75.69","NC","Hatteras"
"4","34.86","-79.32","NC","Lilly"
"4","35.09","-80.89","NC","Pineville"
"4","39.75","-74.22","NJ","Barnegat"
"4","40.83","-75.08","NJ","Belvidere"
"4","40.79","-74.2","NJ","Bloomfield"
"4","39.86","-74.74","NJ","Burlington"
"4","40.62","-74.42","NJ","Plainfield"
"4","40.35","-73.97","NJ","Seabright"
"4","39.8","-74.52","NJ","Shamong"
"4","42.89","-78.88","NY","Buffalo"
"4","42.24","-79.06","NY","Conewango Valley"
